id,idioma,label,comentarios
267,es,0,"Realmente, al principio todo estaba bien, pero después de 1 mes y medio se apagó y ya no quiso prender. La primera vez que pasó, no quería agarrar el cargador, tuve que comprar uno nuevo y tampoco agarró ese. Lo puse en el cargador magnético y tampoco quiso. Después de 2 horas prendió (esto pasó cuando tenía el 50% de batería) como si nada hubiera pasado. Pero luego se volvió a apagar mientras lo usaba, tenía el 90% de batería y ya no prendió más. Lo dejé 3 días sin usar para ver si volvía a prender, pero hasta ahora no ha encendido. Realmente estoy decepcionada por el poco tiempo de uso que se le dio y por haberlo comprado reacondicionado. La verdad estoy muy triste. He intentado contactar al vendedor, pero no me ha contestado."
252,es,0,"Antes de comprar este celular había comprado otro pero con vendedor y llegó con varias fallas y bloqueado del sim. Después me contacte con este vendedor para asegurarme que venía desbloqueado y así fue!

La atención fue rápida y fue muy amable, llegó en buenas condiciones y con 89% de pila, solo un poco rallado en los bordes de la cámara pero apenas se nota si le ponen atención ya viene con mica protectora y su cable, venía bien empacado."
232,es,0,Superó la expectativa el producto. Muy recomendado
396,es,1,"Todo lo que tiene es muy útil y funcional, fácil de poner y se siente de buena calidad, solo que al primer día de haber puesto la mica le salió una fisura muy pequeña, casi imperceptible, pero raro pues no le ocurrió nada como para que eso pasara. el resto correcto"
140,es,0,"Estéticamente se ve muy bien, es buen material, no se resbala y aun así su apariencia no es como de goma, a mi parecer el borde que protege la pantalla es muy bajo y si usas una mica o cristal protector queda casi a la misma altura, se me cayo el celular con la pantalla hacia abajo y si llego a quebrarse el protector de pantalla, claro que para eso es y la pantalla del teléfono no sufrió daño, pero tengo otro teléfono con otro modelo que tiene el borde mas alto y si se protege bien la pantalla (también se me ha caído)"
331,es,1,La pantalla esta muy rallada
233,es,1,"hay más bonitos, más económicos pero este llega rápido y es funcional :)"
42,es,0,"He comprado este protector ya un par de veces para varios telefonos, funciona bien, se instala facil y protege bien el dispositivo."
379,es,0,"Literalmente el equipo venía con estética de 100/100. Estado de batería 100%. Definitivamente volvería a comprar uno de este tipo, no parece usado."
141,es,1,"Tiene muy buena calidad, excelente ajuste y eficiencia, sólo creo que hubiera preferido que tuviera un poco de color, pero todo bien."
105,es,1,Muy buena calidad
293,es,1,"Excelente, llego en buen estado. La batería al 95%"
199,es,0,Me gustó mucho lo único que no me gustó es que se le filtra un poco de basura o polvo dentro de la carcasa…
142,es,1,"Gran producto, llegó a tiempo, el empaque no estaba dañado, se ajusta correctamente al
equipo, si funciona la carga inalámbrica, tiene buen agarre el imán, recomendado ampliamente."
332,es,1,Excelentes condiciones como nuevo
156,es,1,"Me sirvió muy bien
Le queda perfecto"
234,es,1,muy buena funda. trasparente y con muy buen grupo de imanes
143,es,1,"Está muy bonita la funda, se tiende de muy buen material, se siente premium, mejores que las de Apple"
97,es,0,"Hoy se cumplen 2 meses exactamente desde compre este producto; venian 3 protectores y hoy ya no tengo ninguno. En mi caso, la herramienta si quedo bien en mi iPhone 15 pro (tienes que usar la herramienta sin case), y fue un poco dificil de instalar mas que nada por el hecho de tratar que no entren particulas ni queden burbujas, pero creo eso en general conlleva mucha atencion para dejar una instalacion buena.
Vi que mucha gente decia que no pegaban bien las orillas o quedaban burbujas, pero vuelvo a lo mismo, creo que eso es mas dependiente de como lo instalan, a el producto en si.
Lo malo de este es la resistencia: 2 meses y ya use los 3 protectores, se rompen facilmente al uso cotidiando. El 1ero un dia lo saque de mi bolsillo y estaba astillado, el 2do lo mismo, y el 3ero si se me cayo el cel y se rompio (aunque cumplio su funcion y solo se estrello el protector y no la pantalla).
Por 200 pesos, tampoco creo que uno se pueda poner tan exigente."
333,es,0,"El volumen en general falla, ya que es bajo, y en algunas aplicaciones, a pesar de estar activado al m'aximo, simplemente no funciona, no se escucha, o se desactiva."
43,es,1,"la mica es super transparente y se adapta muy bien a la pantalla del iphone, el touch funciona de maravilla, ademas ayuda mucho la herramienta para colocarlo en la superficie, evitando los grumos de aire"
91,es,1,Bien viene con todo lo necesario para instalarlo bueno quedé satisfecha
355,es,0,"Excelente producto para ser reacondicionado,
Ya he comprado varios productos reacondicionados pero este ha sido el mejor de todos, me refiero a la condición de la batería, esta de 96%"
235,es,0,En la descripcion dice que es anti amarillo y se me puso amarillo al mes
114,es,0,La recomiendo
40,es,1,Buen producto
144,es,1,Perfecto
44,es,1,"Es un producto muy completo, la mica ajusta perfectamente y te proporcionan todo desde un marco para que se alinee con mucha precisión, hasta los paños de limpieza y bandas para eliminar pelusas. Me deja muy complacido."
293,es,1,"Excelente, llego en buen estado. La batería al 95%"
318,es,0,"El iPhone llego sin rayón alguno, la salud de la bateria al 100%, lo recomiendo ampliamente"
145,es,1,Excelente adquisición
334,es,1,Me llego en excelentes condiciones sin ningún rasguño y la batería al 100% excelente servicio
45,es,0,Pedi este producto dos veces y la verdad es que no me decepcionó
351,es,1,"Funciona a la perfección lo recomiendo mucho, es perfecto me encantó"
236,es,1,"Solo llegó con un raspón mínimo junto a un borde de la cámara, pero de ahí en más excelente!! buen estado, batería al 89%, sin duda volvería a comprar con este vendedor"
122,es,1,"Viene con guía para ponerla, está súper sencillo y fácil de instalar, recomendado"
335,es,1,"Se ve a donde le habrieron para trabajar, la pantalla se ve que se esta despegando un poco, en realidad no vale la pena. Es mejor conprar uno de Facebook y solo asegurarte que este bien."
343,es,1,"Me llego con el 100% de bateria, lo inspeccione de pies a cabeza con aplicaciones y todo, no parece que lo hayan abierto, a lo que veo en valoraciones es dependiendo de cada dispositivo, a mi me encanto, tengo con el ya 1 mes de uso :D"
146,es,0,"Me gustó , quedó perfecto en el celular y llegó antes de lo esperado"
237,es,0,"Tenía dudas sin embargo me animé a pedirlo y llegó al otro día bien empacado con un cable genérico de carga el celular ya traía una mica de pantalla completa pero la pantalla está intacta en general la estética es de 98% solo tiene un micro golpecito muy imperceptible en la parte de arriba todo funcionando bien y corrí con suerte de la pila al 100% el vendedor es buySPRY, muy bien por lo menos como me fue a mi lo recomiendo mucho les anexo fotos del artículo fue un iPhone 13 Pro Max de 128 gb"
327,es,0,El equipo llega en condiciones excelentes y con 87% de batería.
336,es,0,Llego en excelente estado sin detalle alguno
191,es,0,Recomendable
147,es,0,Se mira bien y esperemos que no se haga amarillo rápido
409,es,0,"Compre iPhone 15 pro premium vendido y enviado por amazon.
Llego intacto. Todo original, 100% de bateria con solo 24 ciclos de carga.
Realmente vale la pena. PERO asegurense de que sea VENDIDO Y ENVIADO POR AMAZON."
277,es,1,"Muy bonito!! Sin detalles, traía mica no de muy buena calidad pero se agradece que trajera mica porque así viene seguro el producto, con pila al 87% estética 100 y funciona súper bien, no trae caja original pero si cable de alta potencia. Me encantó."
20,es,0,"Estética casi perfecta un 9/10
Muy buenas cámaras y zoom
Pero no tiene ranura para SIM
Y la ESIM que le intentaba registrar no me lo permitió, tuve que solicitar devolución."
337,es,0,Es Mucho mejor de lo que esperaba ya que por ser reacondicionado me imaginaba que iba a tener detalles visuales pero no le encuentro nada y además la pila Todavía tiene el 100% De vida Lo mejor Lo Recomiendo 🫡
148,es,0,Se nota baste la calidad y lo recomiendo muchísimo.
46,es,0,Quedó a la perfección no se nota que tenga mica
89,es,0,Me gustó. Se ve que protege bien al celular
80,es,1,"Lo único bueno es que trae 3 porque se rompen fácilmente, hay que tener mucho cuidado ⚠️ ."
92,es,1,"No se pierde calidad de imagen, tiene buen precio y queda excelente gracias al marco. Además de que se siente bien al tacto."
151,es,1,Muy bien ..cumple con lo esperado
338,es,1,"Compré el equipo reacondicionado, con la opción de acondicionado premium, y me llegó como nuevo, sólo con detalles es muy mínimos y estéticos, casi imperceptibles, excelente compra"
301,es,0,"Al grabar videos tiene un sonido permanente como de interferencia, es horrible, no lo recomiendo para nada, lo reacondicionado es lo peor."
149,es,0,"La funda es de calidad, pero ya teniendo un año de uso ya se puso amarillienta, protege de golpes muy bien"
226,es,1,"Excelente producto, buena apariencia excelente textura y ajusto muy bien al teléfono."
387,es,0,El IPhone no tiene para meter el chip
397,es,1,Fácil de instalar y quedan muy bien
339,es,0,"No sé si sea el modelo o el teléfono, pero la pantalla se ve algo extraña, he tenido otros iPhones y no se ve así, esta pantalla se ve rara, con brillo muy bajo se ve de muy mala calidad"
243,es,0,"Llevo 10 meses con el teléfono y sigue como nuevo. No he tenido ningún problema y si bien me llegó con un 83% de batería, por el momento tengo 80%.
Lo recomiendo bastante."
150,es,1,Le queda como guante y no queda nada bromoso
48,es,0,"Esta línea de protectores sale muy buena, y la ventaja es que vienen 2 o 3, según el paquete que compres.
Yo los regresé porque cometí la equivocación de comprar para iPhone 15 y yo necesitaba para iPhone 12. Cuando pregunté si les quedaba, porque la pantalla es del mismo tamaño, el vendedor contestó pronto y me dijo que eran diferentes, que los cambiara. El cambio fue muy fácil y muy rápido."
340,es,0,"Aún siendo un equipo “reacondicionado” el precio es demasiado alto para el valor que tiene este modelo en el mercado hoy en día y aparte están muy dañados! Claramente se ve que a mi equipo le hicieron un cambio de pantalla porque tiene líneas de colores feas y le da mala calidad a la pantalla, no se porque venden equipos muy malos 😣"
209,es,1,Excelente producto y calidad
238,es,1,"Hice la compra y llego en 3 días. El teléfono viene bien protegido en una caja genérica. Contiene el teléfono y el cable. El aparato tiene el 92% de vida útil para la batería y estéticamente es impecable. También venía con el protector de pantalla ya instalado.

En lo personal lo encontré con un muy buen descuento, si encontrara otro a ese mismo precio, sin duda compraría otro para alguien más de mi familia"
139,es,1,"Muy buena calidad de material, el mag safe se adhiere muy bien, al tacto es muy agradable, no se resbala, cubre muy bien micro y bocinas, simplemente esta excelente! Ahora espero ver la duración, aunque viniendo de UGREEN espero siempre lo mejor! Felicidades! No le bajen a la calidad por favor!"
47,es,1,Excelente cristal templado. A mi esposa le encantó
204,es,1,"Muy buen material, y quedó exacto para mi teléfono"
151,es,1,Muy bien ..cumple con lo esperado
341,es,0,En amazon decía “reacondicionado excelente” pero tiene raspados los contirnos y la batería está al 89%
311,es,1,"Llegó en muy buen estado, la batería está al 87%. Sin detalles. Funcional al 💯"
239,es,0,"El producto llegó en el día estimado. Trae unos pocos rayones mínimos de eso, pero nada grave. Sin embargo, me sorprendió que la capacidad de la batería está en 84%. Hace tienpo compré otro modelo acondicionado y la batería estaba al 100."
240,es,1,"En mi opinión considero que vino con una estética de 8/10 adquirido en condicion excelente. Tanto las camaras, bordes y parte trasera venían muy bien al punto de verse casi nuevo, pero al cambiar la mica por una de privacidad me di cuenta que la pantalla si estaba un poco rayada y no se veia por el protector que traia puesto y de no haber sido por eso creo que la estetica habria sido de un 10/10. La bateria como dicen en la descripcion vienen con un porcentaje de vida de mas de 80%, lo cual en mi caso vino con un porcentaje mayor al mencionado. En conclusion me gusto el telefono"
49,es,0,Es fácil de colocar y con una funda ni siquiera se nota
48,es,0,"Esta línea de protectores sale muy buena, y la ventaja es que vienen 2 o 3, según el paquete que compres.
Yo los regresé porque cometí la equivocación de comprar para iPhone 15 y yo necesitaba para iPhone 12. Cuando pregunté si les quedaba, porque la pantalla es del mismo tamaño, el vendedor contestó pronto y me dijo que eran diferentes, que los cambiara. El cambio fue muy fácil y muy rápido."
342,es,0,Me llegó en excelente condiciones sin ningún problema batería excelente lo recomiendo
73,es,0,Muy fácil de poner y trae sus paños limpiadores
395,es,1,"Material de muy buena calidad, muy fácil de poner. Lo recomiendo 100%"
403,en,1,Great product. Very sturdy and really clear. I recommend
306,es,0,"El celular los primeros meses funciono correctamente , el problema estuvo en el tercer mes , que dejo de funcionar la pantalla del equipo , estoy intentando hacer valida la garantia de 90 dias de amazon renewed, mas solo me estan dando largas , y ya esta pronto a expirar la garantia"
182,es,1,Muy buena protección para mi equipo y aunque es completamente lisa no se resbala de las manos
343,es,1,"Me llego con el 100% de bateria, lo inspeccione de pies a cabeza con aplicaciones y todo, no parece que lo hayan abierto, a lo que veo en valoraciones es dependiendo de cada dispositivo, a mi me encanto, tengo con el ya 1 mes de uso :D"
345,es,1,Me agradó mucho el producto llego en buenas condiciones el vendedor muy bueno y llegó a tiempo
191,es,0,Recomendable
28,es,0,Nos llegó con una raya en la pantalla
2,es,0,"Me llego en tiempo y forma, cerrado correctamente, lo abrí y tengo 1 día usándolo, todo bien hasta el momento, súper enamorada de su funcionamiento y del celular 📱 estoy encantada al día de hoy.
La única sugerencia es que cuando empacan el celular m deberían llenar alrededor de la caja donde lo ponen con papel o algo para que no ande suelto, por que la caja si llego un poco raspadita."
240,es,1,"En mi opinión considero que vino con una estética de 8/10 adquirido en condicion excelente. Tanto las camaras, bordes y parte trasera venían muy bien al punto de verse casi nuevo, pero al cambiar la mica por una de privacidad me di cuenta que la pantalla si estaba un poco rayada y no se veia por el protector que traia puesto y de no haber sido por eso creo que la estetica habria sido de un 10/10. La bateria como dicen en la descripcion vienen con un porcentaje de vida de mas de 80%, lo cual en mi caso vino con un porcentaje mayor al mencionado. En conclusion me gusto el telefono"
152,es,0,"Tengo unos días usándola y el color sigue igual sin ponerse amarilla, se me callo mi cel como de una se luyes de unos 80 cm. Y el cel como si nada y la carcasa como si nada"
123,es,1,Muy buen protector son 3 en un paquete
175,es,0,"Después de 11 meses de uso e incluso desde menos tiempo se puso amarilla, cosa que en sus especificaciones aseguran que no se pondría."
49,es,0,Es fácil de colocar y con una funda ni siquiera se nota
2,es,0,"Me llego en tiempo y forma, cerrado correctamente, lo abrí y tengo 1 día usándolo, todo bien hasta el momento, súper enamorada de su funcionamiento y del celular 📱 estoy encantada al día de hoy.
La única sugerencia es que cuando empacan el celular m deberían llenar alrededor de la caja donde lo ponen con papel o algo para que no ande suelto, por que la caja si llego un poco raspadita."
241,es,0,"Pude comprar este teléfono en un super precio, mas bajo que lo que está normalmente, eso si, en condición aceptable y tenia duda si llegaría bien, y si, me llegó en perfectas condiciones, estética de 10, 84% de condición, nada que reprocharle por el precio al que lo pude adquirir, que fue con un 35% de descuento prácticamente a lo que sale normalmente, 10/10"
153,es,1,"Este case está muy chido, había comprado otras marcas en transparente y se me hacían amarillos este ya llevo casi medio año y sigue igual su color original."
107,es,0,Transparente y resistente
286,es,0,"Vino al 90% la pila sin detalles de nada, resistente al agua. SÚPER."
252,es,0,"Antes de comprar este celular había comprado otro pero con vendedor y llegó con varias fallas y bloqueado del sim. Después me contacte con este vendedor para asegurarme que venía desbloqueado y así fue!

La atención fue rápida y fue muy amable, llegó en buenas condiciones y con 89% de pila, solo un poco rallado en los bordes de la cámara pero apenas se nota si le ponen atención ya viene con mica protectora y su cable, venía bien empacado."
336,es,0,Llego en excelente estado sin detalle alguno
242,es,1,Llego en excelente estado 10/10 y como nuevo con su cargador y cable
344,es,1,Muy buen producto
50,es,1,"He utilizado mucho esta marca y es una marca decente, nada espectacular pero es buena."
152,es,0,"Tengo unos días usándola y el color sigue igual sin ponerse amarilla, se me callo mi cel como de una se luyes de unos 80 cm. Y el cel como si nada y la carcasa como si nada"
243,es,0,"Llevo 10 meses con el teléfono y sigue como nuevo. No he tenido ningún problema y si bien me llegó con un 83% de batería, por el momento tengo 80%.
Lo recomiendo bastante."
360,es,0,"Se recibió en un tiempo muy rápido el teléfono, dos días antes de la fecha estimada, sin embargo me parece grosero que se pretenda vender un artículo en estado deteriorado al precio de 15 mil pesos mexicanos, alrededor de 800 dolares al día de hoy. Las 3 lentes de las cámaras traseras están visiblemente dañadas. Voy a solicitar la devolución del artículo que era un regalo."
345,es,1,Me agradó mucho el producto llego en buenas condiciones el vendedor muy bueno y llegó a tiempo
51,es,1,Llegaron en perfecto estado y es muy fácil de instalar ya que trae un molde!!
369,es,0,"El equipo era en condiciones aceptable, lei reseñas sobre algunos que les llegó en mejores condiciones siendo este aceptable, este en mi caso muy dañado de los Marcos 88% de condicion de batería, estoy usándolo y decidír si lo regreso"
244,es,0,"Muy buena compra, el quipo llegó muy bien empaquetado y asegurado, con accesorios y mica protectora…"
410,en,0,The phone was in good shape except for some scratches running up and down the right side of the titanium frame-consistent with damage caused by a screen replacement when the prying tool detaches screen from phone. That’s disappointing. I’d like to know whether the screen had been replaced anyway-because often the replacement isn’t as good as the original. Buyer beware!
346,es,1,"Estéticamente me llegó muy bien, como otros comentarios es importante resaltar que son eSim los dispositivos, el único detalle con el que yo recibí fue la batería que llegó al 87%, de ahí en adelante no presenta detalle alguno"
155,es,1,"Considero que es un buen producto, de calidad y estético, solo queda ver si con el tiempo no se hace amarilla"
245,es,0,Llegó dañado del flash no servía
5,es,1,"La caja llegó en Excelente estado, no hay nada mejor que comprar el producto nuevo, vale la pena por el costo beneficio. Estoy encantada con mi nuevo iPhone, al fin jubilé al 11 pro que tenía. 10 de 10"
347,es,0,"Hola, más que una opinión, es una pregunta, como activo la tarjeta Sim, no trae manera de meterla, esto me está generando un problema"
156,es,1,"Me sirvió muy bien
Le queda perfecto"
227,es,1,"Se percibe de buena calidad, relativamente suave en los bordes, lo cual da una sensación agradable, cubra la parte de alrededor de los lentes de la cámara, lo cual se agradece. Cubre perfectamente el teléfono. Espero que también resista y cubra al iPhone al caerse. 10 de 10 por el momento."
380,es,1,"Muy buen producto, cumple con lo que promete lo único decepcionante un poco fue el cable que venía con el equipo"
52,es,0,Queda bien con el iPhone 15.
246,es,0,"El teléfono llegó en perfecto estado y muy bien empacado. Con una estética de 10, la batería está al 86% y pude usar sin problema mi chip Telcel.
Hasta el momento funciona sin problema alguno."
157,es,0,"Esta bonita, buena calidad pero si se marcan los dedos"
149,es,0,"La funda es de calidad, pero ya teniendo un año de uso ya se puso amarillienta, protege de golpes muy bien"
53,es,1,Muy buenas micas
247,es,0,"llego mas rapido de lo esperadno y muy bien empaquetado y listo para utilizar, ,muchas gracias"
348,es,0,"Recomiendo que tengan paciencia, el celular llego después porque el día de mi entrega me entregaron una batería en lugar del celular, la gente de amazon se hizo cargo del imprevisto, por lo cual lo tuve que volver a comprar y el precio subió un poco.
Ayer recibí el celular y considero fue buena compra, el estado de la batería es del 95% en cuanto a la estética le doy un 8.5, compre reacondicionado aceptable así que esperaba lo que llego, una funda y todo listo."
158,es,1,Vale la pena el precio pagado por el material con el que se ha elaborado muy cómodo al tacto y proporciona más seguridad al tenerlo en la mano .. lo recomiendo
217,es,0,"cuando destape el equipo logre apreciar que es un material de calidad y mayormente rigido, eso es importante, no se ha puesto amarillento, cumple buena funcion en magsafe, me agrada que tenga proteccion en los lados de la camara, más sin embargo quedan al ras con las lentes de la misma, a veces me dan miedo se rayen cuando lo pongo en superficies, debido a eso suelo ponerlo boca abajo"
54,es,1,Me gusto la calidad y practicidad al ponerlo.
253,es,1,"Todo bien, funciona perfecto pero la batería estaba al 88%, a pesar de eso la batería le dura todo el día sin problema con uso normal alto"
349,es,1,"Play Video
el cel venia en excelentes condiciones bateria al 100% estetica de 20/10 como nuevo. mi detalle fue que la pantalla parece ser generica. tiene unas lineas en la pantalla, se ve de pesima calidad, y se ve como porosa. pero ojo fue mi experiencia. animense yo recomiendo buyspry en calidad exelente mucho ojo con el vendedor y en que calidad lo compran. ya estoy en proceso de devolucion. si tienen duda, contesto"
356,es,0,"Yo lo compre como renovado - excelente.

El celular llegó prácticamente nuevo, sin ningún detalle visible y con batería al 100%. Me encanto la compra. Valió por completo la pena, un celular en perfectas condiciones a un precio mucho menor que uno nuevo. Recomiendo comprar renovado.

En cuanto al envío, me preocupaba por la cantidad de dinero que representa. Tuve la mala suerte de que en un primer envío me llegó otro producto. Lo bueno es que amazon respondió y después de algunos días me regresó mi dinero. Ahora tengo más confianza en mis pedidos por medio de amazon."
248,es,1,"Está súper lindo y funcional, la pila le llegó con 87% y trae un pequeño rayón en la parte de atrás pero no se nota (de hecho yo no la había notado hasta que mi hermana me dijo)"
141,es,1,"Tiene muy buena calidad, excelente ajuste y eficiencia, sólo creo que hubiera preferido que tuviera un poco de color, pero todo bien."
21,es,1,"Excelente calidad sin detalles externos, envío muy rápido"
236,es,1,"Solo llegó con un raspón mínimo junto a un borde de la cámara, pero de ahí en más excelente!! buen estado, batería al 89%, sin duda volvería a comprar con este vendedor"
388,es,1,"Excelente, equipo con estética 10/10, batería al 94% y jalando muy bien. Hasta trajo mica de cristal ya instalada. Recomendado."
50,es,1,"He utilizado mucho esta marca y es una marca decente, nada espectacular pero es buena."
249,es,1,Es un excelente producto
55,es,1,"Muy buena calidad, siempre compro de esta marca"
278,es,0,"Cambié de un iPhone 11 a este y se siente mucho la diferencia, el iPhone trae el 88% de batería sin problema me dura todo el dia y muy pocas veces he tenido que usar el ahorrar batería, las fotos y videos que toma son de la mejor calidad, en fin quedé muy contento con mi compra."
159,es,0,Buena funda para el iPhone sin queja alguna
81,es,1,"Excelente producto, viene con todo para aplicar con 3 micas que fue lo que más me gustó, pensé que solo venía una"
250,es,1,"El estado físico del teléfono llegó excelente, incluso venía con mica en la pantalla , algunos arañasos en los marco de la cámaras pero no afecta su función y me llego la batería en 86%, se escucha muy bien y la pantalla se ve muy bien."
328,es,0,Pila al 93!!! Estética de 10 ! Lo recomiendo totalmente ! Gracias !
133,es,1,Igual que la que venden en apple pero a un excelente precio y la colocación super fácil
160,es,0,Cómpralo es bonita
218,es,1,"Se siente bastante bien al tacto y la calidad es indudable,"
261,es,0,Todo correcto sin embargo no permite configurar Face ID. Batería 87%
56,es,1,Rápido y fácil de poner
161,es,0,"La verdad es un buen producto, me encantó y lo recomiendo"
352,es,0,Lo recomiendo ampliamente
251,es,1,"Justo lo que esperaba, me llegó con 86 de batería que supongo está bien para el teléfono que es y de estética le doy 9.7, funciona correctamente"
350,es,0,"A mi en lo personal me gustó mucho, se ve casi nuevo, ya probé las cámaras y el rendimiento, tiene ligeros raspones en las orillas pero nada que una carcasa no oculte, de todo lo demás está intacto.
Lo recomiendo"
157,es,0,"Esta bonita, buena calidad pero si se marcan los dedos"
49,es,0,Es fácil de colocar y con una funda ni siquiera se nota
98,es,1,"Buenísima, buena calidad al mejor precio. De verdad es una de la mejores compras que he hecho. La recomiendo mucho."
244,es,0,"Muy buena compra, el quipo llegó muy bien empaquetado y asegurado, con accesorios y mica protectora…"
252,es,0,"Antes de comprar este celular había comprado otro pero con vendedor y llegó con varias fallas y bloqueado del sim. Después me contacte con este vendedor para asegurarme que venía desbloqueado y así fue!

La atención fue rápida y fue muy amable, llegó en buenas condiciones y con 89% de pila, solo un poco rallado en los bordes de la cámara pero apenas se nota si le ponen atención ya viene con mica protectora y su cable, venía bien empacado."
396,es,1,"Todo lo que tiene es muy útil y funcional, fácil de poner y se siente de buena calidad, solo que al primer día de haber puesto la mica le salió una fisura muy pequeña, casi imperceptible, pero raro pues no le ocurrió nada como para que eso pasara. el resto correcto"
351,es,1,"Funciona a la perfección lo recomiendo mucho, es perfecto me encantó"
58,es,1,"Excelente producto, el cristal es bastante grueso pero eso no afecta la operación del teléfono y su colocación es muy fácil con ayuda de la herramienta que viene incluída."
319,es,0,"El teléfono llegó bien estética 9 cámaras Face ID todo bien el problema es que se calienta muy cañón solo lo abro para responder un mensaje y se súper calienta lo voy a devolver por qué no me gusta, está bien que sea reacomdicilnado pero no se pasen de vrg"
65,es,1,"Muy buena mica, desde que lo compré hace 5 meses no he tenido necesidad de cambiarla y se agradece que el paquete sea de tres para cuando suceda algun imprevisto. La herramienta hace muy bien su trabajo para colocar"
41,es,1,Trae todo lo necesario para colocarlo. Lo que lo hace fácil. El vidriero casi no se siente que lo tienes puesto. Si lo pones bien no deja marcas. Buen precio por 3 vidrios
90,es,0,Me gustó por que fue fácil de poner
183,es,1,"buen precio, buena funcionalidad buena calidad"
61,es,1,Buena calidad y excelente precio
352,es,0,Lo recomiendo ampliamente
162,es,0,"Lo unico que no me gusto es que llega a oscurecer un poco el color original del iPhone, por lo demás todo excelente."
253,es,1,"Todo bien, funciona perfecto pero la batería estaba al 88%, a pesar de eso la batería le dura todo el día sin problema con uso normal alto"
6,es,0,"Llego perfecto , en tiempo."
124,es,0,Llevo mas de 5 años comprando estos protectores de pantalla y excelente calidad y precio.
353,es,1,"Le cambiaron la pantalla, no se ve plana se ve plana, se ve ondulada, le ponen mica para que no se note pero al quitarla se puede percatar. Muy rayado del contorno:("
254,es,1,"Desde que lo compré hasta hoy sigue funcionando perfectamente.
Excelente producto.
Estoy contenta con mi producto"
163,es,0,"Tengo unos meses con ella y aún no se pone amarilla, es de muy buena calidad y ha promete todo muy bien mi iPhone, la recomiendo mucho y volvería a comprar!!"
63,es,1,Muy buena calidad el producto
165,es,0,"Protege muy bien el iPhone, solo espero que con el tiempo no se ponga amarillo, funciona muy bien MagSafe"
254,es,1,"Desde que lo compré hasta hoy sigue funcionando perfectamente.
Excelente producto.
Estoy contenta con mi producto"
294,es,0,"La bocina después de dos semana que lo compré empezó a fallar, Estetica 10/10. En tiempo llego en una semana
Batería llego con un 89
Un poco desepcionada"
150,es,1,Le queda como guante y no queda nada bromoso
164,es,1,"Muy buena funda, flexible, pero resistente, no se ha hecho amarilla"
255,es,1,"El iPhone llego muy bien, 93% de batería, con unos detalles en las esquinas, se nota un poco raspado pero de todo lo demás está súper bien, recomendado"
302,es,1,"Excelente las condiciones del equipo, precio calidad, estética de 10, cero rayones, batería un 87 %. Ahora a utilizarlo."
354,es,0,"La verdad tenía mis dudas en si iba a llegar en óptimas condiciones por el precio que pagué, tenía miedo por leer otras reseñas donde habían pagado el excelente y les había llegado la pantalla quebrada, tiene unos pequeños detalles pero la batería al 98%. Estoy muy contento, por favor considerar que es esim, no trae ranura para el chip normal."
65,es,1,"Muy buena mica, desde que lo compré hace 5 meses no he tenido necesidad de cambiarla y se agradece que el paquete sea de tres para cuando suceda algun imprevisto. La herramienta hace muy bien su trabajo para colocar"
256,es,0,"Funciona al 100 y trae buena estética, solo la batería llego al 83% de ahí en fuera todo bien"
228,es,1,"Cubre perfecto el teléfono, funciona bien con el cargador magnético, sin embargo, al cubrir también los botones, constantemente está tomando capturas de pantalla porque la presión de la funda activa la función cada cierto tiempo, de ahí en fuera todo bien"
287,es,1,La estética 10/10. La batería 10/8 me llegó con 87% el fuconamiento es excelente pero lo único que no me gustó es que cuando pongo el zoom de 3X a 8 aparece una bolita negra
165,es,0,"Protege muy bien el iPhone, solo espero que con el tiempo no se ponga amarillo, funciona muy bien MagSafe"
176,es,0,Buen precio
29,es,1,"Play Video
El teléfono es muy bonito, pero tiene varios detalles estéticos, la mica que le agregaron para protección, cubría un rayón que tenía, tiene múltiples raspones alrededor del teléfono pero es completamente funcional, no genera conflicto con este, las cámaras funcionan increíble, es un buen producto pero pudieron referirse mucho mejor a el en la descripción"
66,es,1,Fáciles de poner
257,es,1,"Puede ser suerte que te toquen algunos más cuidados que otros, sin embargo yo esperaba un poco más de control de calidad, tiene detalles estéticos en otras partes pero lo que más notorio que tiene son los múltiples rayones en la pantalla y esquinas"
192,es,1,"Es la funda perfecta para el telefono, se adapta y lo protege bien de caídas y golpes, polvo si entra entonces hay que limpiar continuamente. En 6 meses se empezó a hacer amarillenta, ya no es tan transparente como nueva pero se sigue viendo muy bien.

El iman para magsafe es una joya"
166,es,0,Caro pero bueno
389,es,1,"Llego en buenas condiciones, producto original y llego antes de lo esperado."
355,es,0,"Excelente producto para ser reacondicionado,
Ya he comprado varios productos reacondicionados pero este ha sido el mejor de todos, me refiero a la condición de la batería, esta de 96%"
370,es,1,Excelentes condiciones.
67,es,1,"Los he comprado por 3ra ocasión, protegen bien el display por el precio.

Son de fácil colocación y cuenta con todo lo necesario."
58,es,1,"Excelente producto, el cristal es bastante grueso pero eso no afecta la operación del teléfono y su colocación es muy fácil con ayuda de la herramienta que viene incluída."
167,es,0,"Cumple, mas no el amarillento que a 10 meses de uso ya se nota. Eso si aguanta los golpes y protege el teléfono, cosa que si me gusto"
82,es,1,"Por el precio me parece una gran compra, fácil de instalar y al parecer muy resistente. Ya veremos con el tiempo."
